bag,relative_sec,level,message
25july2.bag,40.768482688,30,"Rejected frontier (5.31, 11.67): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.799093228,30,"Rejected frontier (2.81, 13.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.830320635,30,"Rejected frontier (-4.09, 15.02): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.862549223,30,"Rejected frontier (-4.19, 14.62): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.895236887,30,"Rejected frontier (-4.34, 14.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.926281825,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.956387592,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.987783841,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.018533937,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.047703928,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.081265149,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.111845952,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.142867957,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.173339201,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.231086521,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,41.231586245,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,42.317046481,30,"Rejected frontier (5.46, 11.57): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,42.317485369,30,"Rejected frontier (5.36, 11.62): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,42.318745925,30,"Rejected frontier (5.11, 11.97): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,42.320420671,30,"Rejected frontier (5.11, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,42.321109205,30,"Rejected frontier (5.11, 12.32): endpoint clearance 0.04 m is below required 0.10 m."
25july2.bag,42.372894085,30,"Rejected frontier (4.86, 14.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.405166395,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.436611196,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.470596575,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.503740298,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.537241233,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.571321263,30,"Rejected frontier (3.61, 14.32): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.605713689,30,"Rejected frontier (3.96, 13.97): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.63800725,30,"Rejected frontier (4.71, 12.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.671113902,30,"Rejected frontier (3.91, 13.52): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.70854144,30,"Rejected frontier (3.41, 13.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.739855993,30,"Rejected frontier (3.46, 13.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.774886306,30,"Rejected frontier (5.06, 12.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.807175649,30,"Rejected frontier (5.06, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.872997907,30,"Rejected frontier (5.31, 11.67): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.905960845,30,"Rejected frontier (2.81, 13.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.934585484,30,"Rejected frontier (5.31, 10.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,42.975071619,30,"Rejected frontier (-4.09, 15.02): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.008230131,30,"Rejected frontier (-4.19, 14.62): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.04658567,30,"Rejected frontier (-4.34, 14.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.077476223,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.109548652,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.147053127,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.183543958,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.216092184,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.249968616,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.281290692,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.321932064,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.355609586,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.384811096,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,43.385384941,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,44.528684783,30,"Rejected frontier (5.46, 11.57): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,44.529150873,30,"Rejected frontier (5.36, 11.62): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,44.53002964,30,"Rejected frontier (5.11, 11.97): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,44.531421506,30,"Rejected frontier (5.11, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,44.531960705,30,"Rejected frontier (5.11, 12.32): endpoint clearance 0.04 m is below required 0.10 m."
25july2.bag,44.587289054,30,"Rejected frontier (4.86, 14.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,44.621742465,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,44.65602499,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,44.690766241,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,44.722270103,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,44.756520146,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
